participant_id,group,age_round,GI_improve,concentration_post,active_days
3475,crosswords,22,-7.663444487,4,13
3476,lumosity,36,-6.694059743,4,48
3477,lumosity,62,9.108709542,4,61
3478,lumosity,25,-17.10962553,4,59
3479,crosswords,37,15.00228706,2,55
3480,crosswords,18,6.793041227,4,38
3481,lumosity,27,-2.580005525,4,41
3482,crosswords,30,14.47369832,4,49
3483,lumosity,27,24.11154805,5,66
3484,crosswords,57,6.299332907,4,54
3485,crosswords,24,9.80902451,3,4
3486,crosswords,23,3.546328126,5,67
3487,crosswords,25,-19.09618976,4,50
3488,lumosity,46,11.74043896,4,64
3489,crosswords,23,1.036860531,4,19
3490,lumosity,19,-0.986412117,5,59
3491,lumosity,23,14.00615028,4,24
3492,lumosity,31,-1.355799507,4,35
3493,crosswords,22,-2.548906372,5,46
3494,crosswords,22,-14.34897129,4,11
3495,crosswords,49,16.60751478,5,67
3496,lumosity,36,9.670767914,3,6
3497,lumosity,55,-10.82676027,5,62
3498,lumosity,36,-15.73182978,4,49
3499,lumosity,40,-8.222376647,4,55
3500,lumosity,38,-4.740560835,3,52
3501,crosswords,57,8.443627069,5,62
3502,crosswords,29,-12.65512349,3,66
3503,crosswords,34,6.228952932,4,65
3504,crosswords,24,0.020570328,4,49
3505,lumosity,25,1.948720655,4,20
3506,lumosity,37,-2.454703652,5,49
3507,crosswords,36,11.18877497,2,59
3508,lumosity,41,21.17330438,4,47
3509,lumosity,20,8.562008295,2,64
3510,lumosity,65,-5.087577279,2,69
3511,crosswords,21,-2.416410085,NA,46
3512,lumosity,61,-7.163739181,2,65
3513,lumosity,53,-5.936975287,5,60
3514,lumosity,25,5.650675938,3,47
3515,lumosity,27,5.16087203,4,25
3516,lumosity,43,12.32810334,5,58
3517,lumosity,19,14.30552961,4,47
3518,crosswords,24,-7.296309447,4,49
3519,crosswords,51,4.979130231,3,61
3520,lumosity,28,8.714327529,5,53
3521,crosswords,19,-14.01520628,4,52
3522,crosswords,56,2.879069133,3,23
3523,lumosity,63,1.022471307,4,67
3524,crosswords,25,21.34751122,4,62
3525,lumosity,28,1.952564619,4,49
3526,crosswords,26,-6.082103259,5,9
3527,crosswords,23,-9.496411501,2,25
3528,crosswords,25,-8.685435014,5,13
3529,lumosity,42,13.20009172,5,44
3530,lumosity,26,15.72690864,2,32
3531,lumosity,61,-0.217978636,4,67
3532,lumosity,50,13.48485812,4,58
3533,lumosity,60,-15.99669141,4,62
3534,lumosity,24,0.962851181,NA,48
3535,lumosity,45,16.47893687,5,50
3536,lumosity,39,-7.522103079,5,45
3537,lumosity,54,-1.803890917,4,54
3538,crosswords,25,21.26692048,4,47
3539,lumosity,25,-2.141215555,5,68
3540,lumosity,18,-15.91696694,2,15
3541,crosswords,58,5.085166549,4,68
3542,lumosity,63,7.943851221,2,37
3543,lumosity,29,17.51410947,4,65
3544,crosswords,44,9.370414586,3,64
3545,lumosity,40,11.5127207,4,51
3546,crosswords,53,11.12996453,4,57
3547,lumosity,40,23.82223482,5,57
3548,crosswords,21,16.76214884,4,57
3549,lumosity,30,5.026798635,5,52
3550,crosswords,19,-20.94066727,4,52
3551,lumosity,67,10.66159537,5,66
3552,crosswords,53,-2.519765999,4,50
3553,crosswords,24,14.52803344,5,55
3554,lumosity,32,7.273684049,2,38
3555,lumosity,25,-7.132444072,4,23
3556,crosswords,20,-6.867460477,2,4
3557,crosswords,57,10.58659801,3,27
3558,lumosity,52,-8.616563115,4,41
3559,crosswords,46,23.23046531,4,45
3560,crosswords,76,0.298268466,4,61
3561,lumosity,29,16.63931175,4,64
3562,crosswords,61,-10.34221934,4,66
3563,crosswords,27,7.851073785,4,51
3564,lumosity,19,-9.655279373,4,23
3565,lumosity,26,-2.814960722,5,20
3566,lumosity,25,3.877905407,5,46
3567,lumosity,28,12.08538121,4,67
3568,lumosity,23,-2.234996402,2,29
3569,crosswords,28,-15.76606247,4,55
3570,crosswords,50,4.375366804,3,61
3571,crosswords,29,-10.56032877,4,41
3572,crosswords,26,-2.146275571,4,49
3573,lumosity,27,-1.805704582,4,36
3574,lumosity,33,1.79961801,5,51
3575,crosswords,63,11.18524431,4,60
3576,lumosity,20,7.289729031,NA,56
3577,crosswords,49,13.79443343,4,57
3578,crosswords,48,2.078496159,5,67
3579,crosswords,52,33.614243,4,36
3580,lumosity,30,16.10550196,4,52
3581,lumosity,35,4.499679587,4,52
3582,lumosity,25,6.035362597,2,41
3583,lumosity,21,22.75840309,3,46
3584,lumosity,37,2.75374866,4,46
3585,crosswords,23,-4.909979729,4,2
3586,lumosity,38,27.68754569,4,36
3587,crosswords,32,11.91377154,3,38
3588,lumosity,18,-2.225634927,5,34
3589,lumosity,25,10.05451275,5,44
3590,crosswords,61,-13.66920397,4,23
3591,lumosity,22,-10.87247988,4,38
3592,crosswords,39,22.54151198,3,27
3593,lumosity,52,1.748776015,4,57
3594,lumosity,27,2.86717228,3,42
3595,lumosity,70,-17.20309334,2,54
3596,lumosity,36,3.419077294,4,51
3597,crosswords,20,17.08564828,4,18
3598,lumosity,49,13.07893494,4,41
3599,lumosity,51,0.715248496,4,58
3600,crosswords,56,-4.489906726,4,66
3601,lumosity,31,9.273392458,5,55
3602,crosswords,35,5.687717347,4,5
3603,lumosity,69,-6.49333723,4,60
3604,crosswords,27,4.575048265,4,24
3605,crosswords,34,1.214735224,4,63
3606,crosswords,37,12.35987415,4,46
3607,lumosity,67,8.880268044,5,59
3608,lumosity,53,25.09840481,3,60
3609,crosswords,21,7.73558188,NA,7
3610,lumosity,23,7.484234696,4,45
3611,lumosity,52,-8.690526908,4,40
3612,lumosity,47,-7.642873967,4,39
3613,lumosity,49,14.59658811,4,18
3614,crosswords,27,-2.813607039,4,69
3615,crosswords,64,-13.32495157,3,56
3616,lumosity,20,-8.425757943,4,46
3617,crosswords,54,4.035147735,3,35
3618,crosswords,35,-7.487802901,4,37
3619,crosswords,31,18.96164422,5,62
3620,lumosity,26,11.33034433,2,33
3621,crosswords,55,-18.21547532,4,40
3622,crosswords,26,-14.13151104,5,39
3623,lumosity,33,20.31258589,4,42
3624,lumosity,41,2.394620597,3,30
3625,lumosity,76,25.66536203,4,53
3626,crosswords,39,-4.501190091,4,39
3627,lumosity,23,7.467510877,5,23
3628,lumosity,24,2.86332038,4,49
3629,crosswords,49,19.75897138,4,10
3630,lumosity,50,16.38476571,5,48
3631,lumosity,24,-14.85501645,4,33
3632,crosswords,19,14.84156219,3,5
3633,lumosity,29,-2.970482372,5,50
3634,crosswords,42,5.668757329,5,66
3635,crosswords,54,8.465277367,3,70
3636,crosswords,31,-1.843572081,3,59
3637,crosswords,30,-12.67496342,4,15
3638,lumosity,28,14.51422585,5,49
3639,lumosity,27,27.32208247,4,63
3640,lumosity,20,1.164679537,4,19
3641,lumosity,29,10.42094207,4,44
3642,lumosity,29,8.432224924,5,46
3643,lumosity,24,21.6585566,4,39
3644,lumosity,30,-7.100551517,3,36
3645,lumosity,63,14.08862558,4,42
3646,lumosity,39,32.49100724,5,63
3647,lumosity,25,7.846181097,4,59
3648,lumosity,44,21.30490348,4,59
3649,lumosity,34,6.322048294,4,70
3650,lumosity,57,-16.26325647,4,57
3651,lumosity,24,3.615017575,4,54
3652,crosswords,28,-5.815794108,3,62
3653,lumosity,40,-4.787085525,4,52
3654,lumosity,25,4.066952501,4,27
3655,lumosity,24,5.564107606,5,15
3656,crosswords,47,-0.085897166,4,57
3657,crosswords,21,8.848283411,4,32
3658,lumosity,69,14.44935951,5,58
3659,crosswords,47,-18.11317416,4,35
3660,lumosity,65,13.93329174,4,55
3661,lumosity,50,-0.644744166,4,68
3662,crosswords,50,10.58931185,4,49
3663,crosswords,60,-21.11824617,1,66
3664,lumosity,46,3.646316905,4,38
3665,crosswords,34,0.914268378,4,54
3666,lumosity,65,0.0116561,4,58
3667,crosswords,26,8.118208701,3,38
3668,lumosity,39,12.01947915,4,57
3669,crosswords,44,0.432350127,4,49
3670,lumosity,33,12.77300476,5,47
3671,lumosity,23,5.842884829,3,9
3672,crosswords,52,6.729471295,1,50
3673,lumosity,47,18.15855376,4,50
3674,lumosity,22,12.53786243,5,55
3675,lumosity,55,3.1854431,4,43
3676,crosswords,52,2.278898747,4,63
3677,crosswords,56,15.90719769,2,34
3678,lumosity,47,9.314513156,3,54
3679,crosswords,21,-8.519179658,NA,7
3680,lumosity,25,5.127153766,4,52
3681,lumosity,66,-7.773481792,4,45
3682,lumosity,52,1.651309152,2,63
3683,lumosity,60,3.952874723,5,49
3684,lumosity,18,15.19231479,4,45
3685,lumosity,69,1.15456103,4,62
3686,lumosity,24,-1.193957682,5,56
3687,lumosity,27,-0.586509828,4,57
3688,lumosity,25,6.691046074,2,41
3689,lumosity,70,-2.029504492,3,56
3690,crosswords,52,14.84525038,4,62
3691,crosswords,57,2.101686778,3,42
3692,crosswords,29,7.467486036,3,24
3693,lumosity,25,20.92106839,3,53
3694,crosswords,22,-8.000801358,4,55
3695,lumosity,60,8.295256037,5,64
3696,crosswords,73,-9.184320961,5,55
3697,lumosity,68,-17.44543466,4,65
3698,crosswords,37,-2.985597206,5,60
3699,crosswords,35,17.43609362,4,21
3700,lumosity,57,31.11328467,4,53
3701,crosswords,33,0.701171144,4,52
3702,lumosity,68,5.154702146,3,66
3703,lumosity,57,1.992573724,4,45
3704,lumosity,43,3.396677764,4,62
3705,lumosity,39,4.342817131,3,27
3706,crosswords,49,-2.318009336,2,25
3707,lumosity,62,-1.975423523,4,48
3708,crosswords,29,4.417585802,2,67
3709,crosswords,57,-1.142404403,4,64
3710,crosswords,48,3.052279266,2,63
3711,lumosity,56,-0.543042574,3,53
3712,lumosity,64,-1.91549609,4,52
3713,lumosity,31,3.455047331,3,46
3714,lumosity,35,33.51710169,4,56
3715,lumosity,21,5.67817368,5,15
3716,crosswords,29,2.649754741,4,58
3717,lumosity,58,-0.151670856,NA,65
3718,lumosity,25,-1.584766098,4,46
3719,crosswords,58,4.3211159,4,57
3720,crosswords,31,-3.414753963,4,57
3721,lumosity,55,14.37009083,4,63
3722,crosswords,28,3.104101636,3,58
3723,lumosity,41,23.29520347,4,46
3724,lumosity,26,9.244371812,3,30
3725,lumosity,23,-9.084804011,5,37
3726,lumosity,28,-1.89308853,4,24
3727,lumosity,23,19.0003304,5,54
3728,crosswords,27,-4.795213684,4,68
3729,crosswords,26,3.008360626,4,34
3730,lumosity,25,3.998337277,4,52
3731,lumosity,31,-6.843003906,4,23
3732,crosswords,48,14.62403582,3,17
3733,lumosity,59,-12.51836916,4,30
3734,lumosity,26,1.097312206,4,60
3735,lumosity,66,-2.100553492,5,57
3736,lumosity,25,15.63521815,4,42
3737,lumosity,20,-3.823339998,4,51
3738,crosswords,18,-10.36178425,2,2
3739,lumosity,64,22.34640801,2,43
3740,lumosity,47,-1.929243598,4,48
3741,lumosity,49,-13.87221784,3,53
3742,lumosity,53,3.362084062,4,68
3743,lumosity,21,5.948016084,3,69
3744,lumosity,58,-5.43814676,4,68
3745,lumosity,34,-10.71976631,4,17
3746,crosswords,20,-0.836157013,2,65
3747,lumosity,27,13.07914335,4,53
3748,lumosity,22,-8.966355277,4,49
3749,lumosity,20,4.479300021,5,32
3750,crosswords,60,9.916686339,5,62
3751,crosswords,23,3.935688497,4,64
3752,crosswords,19,16.93227932,3,58
3753,crosswords,61,0.789131978,5,51
3754,crosswords,28,-3.128666602,4,52
3755,crosswords,22,0.239214802,4,3
3756,crosswords,23,-5.298277069,3,43
3757,lumosity,26,12.86733065,3,63
3758,lumosity,23,4.808827716,4,12
3759,crosswords,22,-5.02090873,4,65
3760,crosswords,22,11.76261572,4,6
3761,lumosity,55,-0.36067884,4,53
3762,lumosity,39,-5.943255161,4,32
3763,lumosity,25,-1.203088986,3,59
3764,crosswords,60,-2.592544795,4,59
3765,crosswords,31,9.994794343,3,42
3766,lumosity,47,16.61560832,4,30
3767,crosswords,27,17.43516463,4,48
3768,crosswords,25,8.709994389,3,63
3769,lumosity,22,10.54912495,4,55
3770,crosswords,27,7.574064449,5,50
3771,crosswords,23,18.80050936,4,20
3772,lumosity,20,9.441820786,1,51
3773,lumosity,66,24.69544943,3,65
3774,lumosity,45,28.0073895,4,50
3775,lumosity,65,2.508760868,5,64
3776,lumosity,28,25.83805665,5,48
3777,lumosity,29,6.096901878,5,20
3778,crosswords,28,2.18552218,4,52
3779,lumosity,21,13.62450143,4,48
3780,lumosity,45,23.69209296,5,31
3781,lumosity,54,12.16699149,4,26
3782,lumosity,46,8.684892796,4,63
3783,crosswords,24,10.17179256,4,56
3784,crosswords,53,9.199106805,3,25
3785,crosswords,25,9.091925124,4,45
3786,lumosity,21,-7.601147105,2,44
3787,lumosity,41,-5.497215249,5,56
3788,lumosity,51,29.14089461,4,51
3789,lumosity,27,11.68857107,3,65
3790,crosswords,28,0.662978458,4,40
3791,lumosity,21,22.26562846,3,51
3792,lumosity,52,20.83287681,4,42
3793,crosswords,19,-1.026904663,2,1
3794,crosswords,54,-18.05098207,3,39
3795,lumosity,45,17.08920678,4,20
3796,lumosity,36,6.692834575,4,18
3797,crosswords,29,2.445792004,4,40
3798,crosswords,46,-11.93553235,4,58
3799,crosswords,25,-11.45021893,4,30
3800,lumosity,22,-9.247697738,4,58
3801,lumosity,51,20.94421087,4,40
3802,lumosity,25,5.85121816,4,47
3803,lumosity,59,-16.74357956,4,40
3804,lumosity,19,-11.79238831,4,50
3805,crosswords,18,3.131669852,2,27
3806,lumosity,70,12.60464916,3,62
3807,lumosity,24,-10.82595058,4,61
3808,crosswords,41,-7.610815069,3,25
3809,lumosity,35,2.042785635,4,40
3810,lumosity,32,4.594217911,5,51
3811,lumosity,29,-2.994452462,4,40
3812,crosswords,56,10.56687302,2,63
3813,lumosity,28,17.67438867,4,45
3814,crosswords,19,3.323244575,4,38
3815,crosswords,22,11.2617393,4,62
3816,lumosity,18,-12.11308759,4,46
3817,lumosity,21,-8.6657663,4,49
3818,lumosity,22,-2.689991096,3,45
3819,lumosity,19,7.751662149,2,58
3820,crosswords,36,-21.30853815,5,57
3821,crosswords,18,-25.33201496,4,34
3822,lumosity,26,6.989776491,5,49
3823,lumosity,29,7.879815667,3,47
3824,lumosity,40,21.75808473,5,42
3825,lumosity,33,11.57446154,4,51
3826,crosswords,28,5.75933456,5,46
3827,lumosity,55,5.106803803,4,55
3828,crosswords,37,-7.044000625,4,19
3829,lumosity,24,-8.517449217,4,35
3830,crosswords,18,-10.14241581,4,62
3831,lumosity,25,-8.806136244,5,62
3832,crosswords,22,2.413866096,5,54
3833,lumosity,20,0.436187438,2,17
3834,lumosity,59,-6.836141927,4,32
3835,lumosity,33,6.979576741,4,43
3836,lumosity,20,11.46697421,2,52
3837,crosswords,28,7.053830481,4,67
3838,crosswords,19,-26.53733392,4,52
3839,lumosity,31,-8.36775663,4,36
3840,lumosity,28,-4.28728476,4,42
3841,lumosity,19,11.48843043,2,67
3842,lumosity,25,20.1983833,4,41
3843,crosswords,32,-3.720903391,5,67
3844,crosswords,19,4.141550397,3,48
3845,lumosity,64,15.69883218,4,68
3846,lumosity,24,-14.09889588,5,27
3847,crosswords,31,3.416323671,4,56
3848,crosswords,18,-28.66234471,4,36
3849,crosswords,48,6.695256976,4,23
3850,lumosity,23,0.803700523,1,27
3851,lumosity,20,11.35027261,4,66
3852,crosswords,40,-3.290079468,4,63
3853,lumosity,57,23.16538469,5,44
3854,lumosity,26,-11.57324726,4,54
3855,crosswords,35,-4.042972549,3,4
3856,lumosity,32,-2.704240848,4,42
3857,lumosity,60,21.50937212,4,55
3858,lumosity,29,-3.688584554,3,50
3859,lumosity,21,20.80367581,4,68
3860,crosswords,30,-4.866533654,4,56
3861,lumosity,51,-4.331677226,4,48
3862,lumosity,30,-5.592165784,4,42
3863,crosswords,22,0.56044393,4,21
3864,crosswords,29,7.245254009,4,57
3865,crosswords,44,6.970887327,4,61
3866,lumosity,25,9.176158805,2,7
3867,crosswords,47,9.475221038,5,69
3868,crosswords,18,-3.551186605,4,28
3869,crosswords,24,-0.418605195,4,58
3870,crosswords,35,9.371585511,4,48
3871,crosswords,37,-4.308285487,5,47
3872,lumosity,35,-16.75181053,2,54
3873,lumosity,21,1.932667051,3,63
3874,crosswords,42,-9.945181006,4,43
3875,lumosity,35,8.316194692,4,35
3876,crosswords,50,-9.948033364,3,27
3877,crosswords,22,-12.18253487,3,12
3878,lumosity,19,-27.26765102,4,56
3879,lumosity,72,25.93591345,5,56
3880,crosswords,27,-1.899450568,4,46
3881,lumosity,59,-1.236022135,2,27
3882,lumosity,42,-4.871810695,4,52
3883,lumosity,53,-1.785688621,4,38
3884,lumosity,56,-11.2965313,5,39
3885,lumosity,35,-1.936880766,4,60
3886,crosswords,62,15.79453099,3,53
3887,lumosity,22,12.67664683,3,47
3888,lumosity,59,3.537501617,4,37
3889,lumosity,40,1.290222829,3,66
3890,crosswords,28,27.95538794,5,48
3891,lumosity,29,-4.242568322,4,46
3892,lumosity,34,15.09050295,4,45
3893,lumosity,26,3.607472933,4,51
3894,lumosity,51,2.583662112,5,52
3895,lumosity,28,10.60021876,4,46
3896,crosswords,65,9.771824254,4,65
3897,crosswords,53,-18.43417355,4,23
3898,crosswords,22,1.814569517,NA,35
3899,crosswords,18,-31.16125795,4,35
3900,crosswords,56,21.00340886,4,69
3901,crosswords,37,0.573984717,4,35
3902,lumosity,22,10.39434062,4,32
3903,lumosity,53,34.33562005,3,45
3904,crosswords,34,10.93756095,3,50
3905,crosswords,31,9.148296378,4,18
3906,crosswords,24,0.07111638,5,33
3907,lumosity,65,14.41172688,4,64
3908,lumosity,66,14.92198891,5,62
3909,lumosity,48,-19.59516114,5,54
3910,lumosity,18,3.157305422,3,9
3911,crosswords,25,5.721272365,5,60
3912,crosswords,42,-14.9438437,2,45
3913,lumosity,37,0.094712176,2,33
3914,crosswords,57,-25.17576665,5,16
3915,lumosity,41,-0.579497395,4,49
3916,lumosity,59,-11.03566478,4,56
3917,crosswords,33,8.618888997,4,20
3918,lumosity,48,12.30749975,4,61
3919,lumosity,36,9.178878846,5,67
3920,lumosity,38,46.74650268,4,67
3921,crosswords,22,12.69277777,4,44
3922,crosswords,61,-1.163660795,5,51
3923,crosswords,22,-1.42532152,4,18
3924,crosswords,54,-0.722222281,4,61
3925,lumosity,63,-7.353092393,4,38
3926,lumosity,22,10.52263963,4,45
3927,lumosity,32,-14.64898802,4,43
3928,lumosity,20,6.982206805,3,56
3929,lumosity,18,5.117272027,4,29
3930,lumosity,34,2.925283593,5,57
3931,lumosity,23,-2.505848084,2,58
3932,crosswords,21,-4.517509098,4,39
3933,lumosity,25,-3.455455768,4,55
3934,lumosity,19,20.99224317,5,46
3935,crosswords,27,3.700326114,3,49
3936,crosswords,25,-23.36103881,4,65
3937,lumosity,47,13.32986158,4,70
3938,lumosity,40,8.556763155,4,53
3939,lumosity,28,2.772213514,4,55
3940,crosswords,56,11.71022845,4,60
3941,crosswords,70,13.00996551,4,67
3942,crosswords,21,-12.59379012,3,24
3943,crosswords,43,7.336395642,5,51
3944,lumosity,58,14.34894852,NA,54
3945,lumosity,26,10.82714183,4,35
3946,crosswords,62,-0.842618748,NA,59
3947,lumosity,31,-2.648280122,4,39
3948,lumosity,30,22.20711613,5,43
3949,lumosity,68,24.93290762,5,59
3950,lumosity,21,12.79276821,4,38
3951,crosswords,33,6.617309269,5,46
3952,crosswords,64,-11.02953838,4,57
3953,lumosity,24,8.189246732,5,55
3954,lumosity,43,-14.67550307,2,30
3955,lumosity,24,-13.47285402,3,44
3956,crosswords,55,-12.01712064,5,60
3957,crosswords,19,0.150942117,4,66
3958,crosswords,23,2.534512161,3,66
3959,lumosity,70,4.945574952,4,69
3960,crosswords,41,15.09267393,4,51
3961,lumosity,42,14.39984671,4,48
3962,lumosity,33,2.192240967,5,31
3963,lumosity,47,0.626875197,5,44
3964,lumosity,60,1.901521198,4,61
3965,lumosity,26,39.48286559,5,28
3966,crosswords,18,14.55946965,3,3
3967,crosswords,44,28.32381023,4,48
3968,lumosity,50,-11.76593518,5,61
3969,crosswords,26,-6.128683492,4,40
3970,crosswords,51,10.62394673,5,53
3971,lumosity,21,-1.063521099,4,47
3972,lumosity,64,4.353722336,5,58
3973,lumosity,56,5.924475584,5,36
3974,lumosity,27,-7.451619931,4,33
3975,lumosity,64,3.002429657,4,58
3976,crosswords,43,-1.507139931,4,43
3977,crosswords,37,13.04670784,4,55
3978,crosswords,22,-8.668887438,2,27
3979,lumosity,62,-4.809260602,4,52
3980,lumosity,26,-11.98424506,4,10
3981,lumosity,58,1.729401308,2,21
3982,crosswords,20,-1.642781655,4,28
3983,crosswords,40,26.85415034,4,64
3984,lumosity,51,2.918339075,4,55
3985,crosswords,24,-7.832972836,4,53
3986,crosswords,62,-9.726776566,5,55
3987,crosswords,70,12.47024683,4,32
3988,lumosity,25,6.055208139,4,59
3989,lumosity,24,10.81951877,4,20
3990,lumosity,69,-3.808157365,3,53
3991,lumosity,27,-11.86051292,2,59
3992,crosswords,25,-4.78832972,4,60
3993,lumosity,54,3.162046246,4,51
3994,crosswords,23,13.24065138,3,23
3995,lumosity,63,2.080823839,4,57
3996,crosswords,64,6.843058133,4,47
3997,lumosity,27,1.461922456,3,58
3998,crosswords,43,13.11307261,NA,59
3999,lumosity,31,5.783234429,3,27
4000,lumosity,58,-16.76133174,4,51
4001,crosswords,33,-3.344456348,4,59
4002,crosswords,29,1.623642914,3,60
4003,crosswords,54,-2.505191968,2,55
4004,lumosity,34,3.644549039,5,44
4005,lumosity,39,9.343681261,4,69
4006,lumosity,30,13.9226976,3,67
4007,lumosity,44,7.721451367,5,66
4008,lumosity,26,22.54995675,2,60
4009,lumosity,25,-2.998581496,3,17
4010,lumosity,19,15.96589282,3,48
4011,lumosity,28,-4.841384072,5,38
4012,lumosity,20,-12.5164288,4,49
4013,lumosity,29,-5.796166913,5,54
4014,crosswords,23,39.27692353,3,62
4015,crosswords,70,11.93349641,5,63
4016,lumosity,43,-6.173838257,4,46
4017,crosswords,53,1.119922362,2,61
4018,lumosity,21,13.19136007,4,51
4019,crosswords,28,4.330009424,2,12
4020,lumosity,28,9.341972652,4,61
4021,lumosity,55,4.254834716,4,55
4022,crosswords,25,-7.782523523,4,8
4023,crosswords,24,8.297986635,4,43
4024,lumosity,28,3.30849001,2,66
4025,crosswords,22,-7.632877331,2,32
4026,crosswords,45,-10.82722891,4,64
4027,crosswords,57,26.96955298,5,48
4028,lumosity,21,-19.30803123,4,28
4029,lumosity,36,5.255270137,3,55
4030,crosswords,23,-5.699102757,5,56
4031,crosswords,24,-17.51567975,3,50
4032,crosswords,24,11.26857826,2,0
4033,lumosity,40,-15.05134813,3,50
4034,crosswords,53,-3.65230199,2,58
4035,lumosity,26,20.19977385,2,45
4036,crosswords,27,4.528154052,4,46
4037,lumosity,18,-10.17472578,3,16
4038,lumosity,56,6.875945291,5,47
4039,lumosity,53,-2.730976879,2,33
4040,crosswords,28,14.05334567,4,32
4041,crosswords,29,16.27195422,2,20
4042,lumosity,29,12.32510005,4,66
4043,lumosity,51,34.44054,4,17
4044,crosswords,20,-1.910955072,4,46
4045,lumosity,42,-10.34995104,5,63
4046,lumosity,29,8.798454506,4,28
4047,crosswords,34,4.569920845,4,57
4048,crosswords,31,-3.019152003,4,55
4049,crosswords,28,4.620735247,4,47
4050,crosswords,50,19.38676992,4,48
4051,lumosity,31,21.88252037,5,52
4052,lumosity,50,13.01062805,4,48
4053,crosswords,55,3.616705658,4,67
4054,crosswords,24,5.736251092,3,56
4055,crosswords,60,7.867874517,3,31
4056,lumosity,19,-5.658383288,4,33
4057,crosswords,22,-17.26473115,2,56
4058,lumosity,21,9.17858391,4,33
4059,crosswords,23,10.81581732,2,38
4060,crosswords,50,10.41323552,4,44
4061,lumosity,20,2.05192722,4,45
4062,lumosity,46,6.911844227,4,61
4063,lumosity,63,-5.67476965,5,62
4064,lumosity,60,0.701764127,4,52
4065,crosswords,45,-17.0290438,4,64
4066,lumosity,73,33.89329687,4,56
4067,crosswords,22,0.014518576,2,16
4068,crosswords,19,-16.39133081,4,62
4069,crosswords,19,-2.927313484,4,58
4070,crosswords,49,8.390183639,5,52
4071,lumosity,50,3.622613034,NA,51
4072,lumosity,52,13.83364715,4,50
4073,lumosity,30,-4.099549143,3,47
4074,lumosity,53,4.672623279,4,64
4075,crosswords,54,-2.153309549,4,59
4076,lumosity,51,16.17139109,4,42
4077,crosswords,53,10.83788591,5,0
4078,crosswords,22,11.50754937,3,8
4079,lumosity,27,-11.37163498,2,55
4080,crosswords,65,3.217415258,4,60
4081,lumosity,38,-12.73402731,5,47
4082,lumosity,28,-21.61109622,2,14
4083,lumosity,23,-4.285717814,5,53
4084,crosswords,45,-18.59887572,4,63
4085,lumosity,18,-12.79505371,4,57
4086,lumosity,25,3.490781655,5,39
4087,crosswords,22,4.5828644,4,57
4088,crosswords,50,2.733074375,4,56
4089,lumosity,25,31.45881719,4,56
4090,lumosity,42,3.422122808,5,53
4091,crosswords,59,3.09318263,4,43
4092,crosswords,45,-24.16473556,4,45
4093,lumosity,58,8.781150244,4,34
4094,crosswords,31,-8.291090212,4,56
4095,lumosity,36,4.032894669,4,43
4096,crosswords,37,11.6682075,4,58
4097,crosswords,50,-1.561644078,4,59
4098,crosswords,40,1.018487887,5,44
4099,crosswords,51,-11.90360055,4,39
4100,crosswords,25,3.878582805,3,56
4101,crosswords,45,-15.27985346,5,58
4102,lumosity,63,12.46314844,4,58
4103,lumosity,36,10.06609226,4,28
4104,crosswords,44,11.9913292,4,56
4105,lumosity,40,16.22207861,4,38
4106,crosswords,36,11.49978981,5,61
4107,lumosity,43,0.766613542,4,61
4108,lumosity,67,-11.58160258,5,30
4109,lumosity,53,-6.080330343,4,47
4110,lumosity,23,-1.523373843,4,43
4111,lumosity,33,-16.61743503,4,44
4112,lumosity,32,7.219660792,4,56
4113,lumosity,18,9.275960077,1,29
4114,crosswords,26,-20.79190675,4,32
4115,crosswords,30,-14.72615505,5,48
4116,crosswords,37,1.099368031,5,12
4117,crosswords,29,4.481578022,4,12
4118,lumosity,25,8.691740846,3,54
4119,lumosity,48,-16.40343795,4,45
4120,crosswords,19,5.141729837,1,37
4121,lumosity,34,4.640738333,4,47
4122,crosswords,66,33.52908518,4,55
4123,lumosity,25,15.95486886,4,55
4124,lumosity,57,-0.275532902,4,66
4125,lumosity,34,9.370127247,3,37
4126,lumosity,54,-25.62975819,4,28
4127,lumosity,32,-1.015573271,1,55
4128,crosswords,25,9.180841261,2,7
4129,lumosity,26,-5.798718668,4,53
4130,lumosity,24,15.58502212,4,52
4131,lumosity,27,3.031020486,3,33
4132,lumosity,27,11.60426528,4,14
4133,crosswords,47,-1.847921773,4,51
4134,crosswords,36,-7.503233915,2,51
4135,lumosity,35,-8.915236239,4,48
4136,lumosity,23,12.15316422,2,52
4137,lumosity,43,-6.424008737,4,45
4138,lumosity,23,-8.079790984,4,7
4139,crosswords,24,15.02901109,4,43
4140,crosswords,26,-13.21314407,5,13
4141,crosswords,50,3.781706284,5,45
4142,crosswords,43,4.319968252,4,57
4143,crosswords,18,-12.28039198,4,23
4144,crosswords,60,3.25513601,4,69
4145,crosswords,27,-6.405806149,4,36
4146,crosswords,20,-0.017241075,4,9
4147,crosswords,31,-2.250148011,2,59
4148,crosswords,50,-12.43800293,5,62
4149,crosswords,28,18.49705666,4,64
4150,lumosity,24,5.36437193,4,17
4151,crosswords,43,-0.643426697,2,13
4152,crosswords,45,18.24592836,4,57
4153,lumosity,47,19.3216147,4,54
4154,crosswords,50,9.658599287,4,0
4155,lumosity,34,-10.21627267,4,25
4156,crosswords,22,6.956067063,2,5
4157,lumosity,42,-4.6535834,4,62
4158,lumosity,45,7.992466539,5,59
4159,crosswords,46,-7.753468262,3,50
